y,split,context.StoreID,context.UserID,context.ownsplit,context.maxpercentage,revenue,time,exp_id,type
4.320391365842288,0.2880260910561525,15171,2811580,7.5,15,,1462307083,1,getadvice
14.39103257817461,0.9594021718783073,15171,2818570,7.5,15,,1462307116,1,getadvice
4.64161644109791,0.30944109607319403,15171,2820890,7.5,15,,1462307257,1,getadvice
3.437249467028909,0.22914996446859393,15171,2963758,7.5,15,,1462307776,1,getadvice
12.241683221838414,0.8161122147892277,15171,2832903,7.5,15,,1462307859,1,getadvice
9.8079718053696,0.65386478702464,15171,3122650,7.5,15,,1462307868,1,getadvice
13.221220430958743,0.8814146953972496,15171,2856610,7.5,15,,1462308156,1,getadvice
3.1373134035871164,0.20915422690580776,15171,3270830,7.5,15,,1462308331,1,getadvice
4.601812818116115,0.306787521207741,15171,3515805,7.5,15,,1462308804,1,getadvice
4.1833432283488134,0.27888954855658754,15171,2842242,7.5,15,,1462308856,1,getadvice
1.9367737461062495,0.12911824974041664,15171,2811147,7.5,15,,1462309176,1,getadvice
8.759369458493854,0.5839579638995902,15171,2866343,7.5,15,,1462309383,1,getadvice
14.389228043492153,0.9592818695661436,15171,2850106,7.5,15,,1462309861,1,getadvice
4.1833432283488,0.27888954855659,15171,2842242,7.5,15,1.935,1462310117,1,setreward
4.1833432283488,0.27888954855659,15171,2842242,7.5,15,1.7175,1462310118,1,setreward
11.584507942186505,0.7723005294791003,15171,2824096,7.5,15,,1462310353,1,getadvice
3.258662565362126,0.21724417102414173,15171,2880534,7.5,15,,1462310903,1,getadvice
6.638402401833635,0.4425601601222423,15171,2955451,7.5,15,,1462312357,1,getadvice
8.89599698209676,0.5930664654731174,15171,2906536,7.5,15,,1462312459,1,getadvice
5.563713902356166,0.37091426015707774,15171,2968823,7.5,15,,1462314996,1,getadvice
8.440740680929272,0.9930283154034437,15476,2813428,4.25,8.5,,1462315678,1,getadvice
5.219830025606741,0.34798866837378273,15171,2946536,7.5,15,,1462315713,1,getadvice
2.7852390767553743,0.18568260511702495,15171,2965592,7.5,15,,1462317000,1,getadvice
5.54053649888121,0.369369099925414,15171,2844936,7.5,15,,1462320082,1,getadvice
11.170958137886949,0.7447305425257966,15171,2944749,7.5,15,,1462321909,1,getadvice
8.320871629605643,0.978926074071252,15476,3504605,4.25,8.5,,1462323616,1,getadvice
4.204974636731372,0.49470289843898485,15476,2966047,4.25,8.5,,1462323617,1,getadvice
1.2394022623834573,0.14581203086864203,15476,3507389,4.25,8.5,,1462323618,1,getadvice
2.8213406402089216,0.503810828608736,15476,3460134,2.8,5.6,,1462323632,1,getadvice
4.294155525918407,0.7668134867711442,15476,3481722,2.8,5.6,,1462323633,1,getadvice
5.004249327840826,0.8936159514001476,15476,3434220,2.8,5.6,,1462323634,1,getadvice
2.8840314946300936,0.5150056240410882,15476,3391130,2.8,5.6,,1462323634,1,getadvice
4.410336208731036,0.7875600372733994,15476,3330160,2.8,5.6,,1462323635,1,getadvice
4.141422646127055,0.7395397582369743,15476,2854848,2.8,5.6,,1462323635,1,getadvice
3.2819051424551726,0.586054489724138,15476,2858835,2.8,5.6,,1462323636,1,getadvice
4.892888273972579,0.8737300489236749,15476,3484294,2.8,5.6,,1462323636,1,getadvice
6.954654551524499,0.979528810073873,15476,3054291,3.55,7.1,,1462323637,1,getadvice
1.129014883951976,0.1590161808383065,15476,3498844,3.55,7.1,,1462323638,1,getadvice
0.19218676088829145,0.02706855787159035,15476,3272418,3.55,7.1,,1462323639,1,getadvice
6.101275456368119,0.8593345713194533,15476,3482815,3.55,7.1,,1462323639,1,getadvice
1.6416034853305825,0.23121175849726516,15476,2844634,3.55,7.1,,1462323640,1,getadvice
4.725078396044812,0.6655039994429313,15476,2845695,3.55,7.1,,1462323640,1,getadvice
0.003198566849233575,0.00045050237313148944,15476,3137773,3.55,7.1,,1462323641,1,getadvice
0.6018334471687973,0.08476527424912639,15476,3489698,3.55,7.1,,1462323642,1,getadvice
0.4796231828164127,0.06755256096005813,15476,3078567,3.55,7.1,,1462323643,1,getadvice
5.5295856251638105,0.7788148767836354,15476,3294131,3.55,7.1,,1462323643,1,getadvice
